,path,filename,PON,ID,HEAT,camera,WBF,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,predict
10,test_images\20220315051344_wbf1_ch1_B69610_301_E22B4K0229.jpg,20220315051344_wbf1_ch1_B69610_301_E22B4K0229.jpg,E22B4K0229,301,B69610,ch1,wbf1,20220315051344,0.0,0.0,20615.0,3332.0,1494.0,2348.0,875.0,946.0,767.0,542.0,399.0,529.0,212.0,332.0,211.0,184.0,168.0,161.0,132.0,149.0,107.0,122.0,84.0,166.0,111.0,122.0,114.0,114.0,90.0,111.0,95.0,133.0,96.0,95.0,83.0,130.0,136.0,108.0,138.0,159.0,150.0,172.0,149.0,144.0,204.0,202.0,263.0,317.0,322.0,323.0,332.0,369.0,338.0,385.0,349.0,393.0,432.0,457.0,489.0,485.0,499.0,508.0,538.0,523.0,581.0,550.0,581.0,607.0,593.0,614.0,606.0,577.0,575.0,588.0,588.0,572.0,598.0,589.0,604.0,631.0,557.0,605.0,608.0,558.0,541.0,541.0,575.0,565.0,581.0,566.0,548.0,544.0,508.0,517.0,528.0,483.0,534.0,509.0,490.0,536.0,509.0,482.0,501.0,467.0,506.0,530.0,527.0,504.0,517.0,511.0,539.0,517.0,528.0,586.0,560.0,553.0,570.0,619.0,597.0,583.0,602.0,570.0,652.0,652.0,626.0,558.0,625.0,700.0,675.0,696.0,661.0,721.0,713.0,796.0,761.0,868.0,821.0,815.0,846.0,922.0,943.0,946.0,942.0,992.0,1030.0,1034.0,1119.0,1134.0,1194.0,1157.0,1228.0,1219.0,1325.0,1332.0,1426.0,1495.0,1496.0,1619.0,1736.0,1758.0,1868.0,1805.0,1951.0,2098.0,2148.0,2101.0,2340.0,2383.0,2484.0,2542.0,2581.0,2603.0,2695.0,2822.0,2770.0,2925.0,3002.0,3071.0,3114.0,3324.0,3265.0,3419.0,3445.0,3630.0,3751.0,3657.0,3706.0,3602.0,3685.0,3692.0,3626.0,3735.0,3682.0,3621.0,3612.0,3633.0,3677.0,3519.0,3488.0,3408.0,3585.0,3467.0,3347.0,3368.0,3189.0,3142.0,3121.0,3028.0,2953.0,2827.0,2875.0,2726.0,2619.0,2577.0,2488.0,2299.0,2284.0,2239.0,2071.0,2032.0,1929.0,1918.0,1853.0,1791.0,1648.0,1682.0,1551.0,1516.0,1456.0,1409.0,1336.0,1207.0,1133.0,1122.0,997.0,1036.0,956.0,853.0,846.0,773.0,704.0,717.0,654.0,581.0,598.0,523.0,466.0,406.0,404.0,330.0,312.0,306.0,251.0,242.0,206.0,1379.0,4
11,test_images\20220315051825_wbf1_ch1_B69610_402_E22B5K0071.jpg,20220315051825_wbf1_ch1_B69610_402_E22B5K0071.jpg,E22B5K0071,402,B69610,ch1,wbf1,20220315051825,0.0,0.0,18622.0,2836.0,1902.0,2615.0,1040.0,895.0,802.0,464.0,362.0,471.0,217.0,334.0,244.0,216.0,190.0,153.0,129.0,131.0,122.0,107.0,112.0,114.0,127.0,102.0,91.0,87.0,81.0,84.0,77.0,110.0,80.0,98.0,112.0,118.0,95.0,141.0,114.0,105.0,154.0,95.0,145.0,184.0,182.0,172.0,183.0,226.0,212.0,221.0,229.0,299.0,300.0,359.0,303.0,399.0,404.0,406.0,405.0,463.0,556.0,562.0,537.0,576.0,582.0,573.0,693.0,624.0,640.0,624.0,612.0,668.0,619.0,652.0,677.0,612.0,660.0,632.0,636.0,640.0,648.0,610.0,644.0,646.0,623.0,679.0,650.0,611.0,558.0,621.0,638.0,578.0,545.0,614.0,545.0,546.0,546.0,562.0,549.0,558.0,535.0,552.0,575.0,570.0,576.0,552.0,589.0,565.0,602.0,579.0,648.0,618.0,615.0,648.0,619.0,590.0,650.0,595.0,663.0,636.0,685.0,670.0,689.0,725.0,724.0,747.0,769.0,746.0,779.0,889.0,801.0,829.0,864.0,846.0,838.0,966.0,902.0,957.0,1065.0,1008.0,1107.0,1026.0,1116.0,1172.0,1124.0,1193.0,1226.0,1280.0,1287.0,1337.0,1408.0,1435.0,1484.0,1575.0,1636.0,1716.0,1663.0,1822.0,1932.0,1983.0,2109.0,2133.0,2190.0,2231.0,2454.0,2376.0,2566.0,2572.0,2735.0,2747.0,2961.0,3015.0,3033.0,3204.0,3142.0,3341.0,3407.0,3430.0,3597.0,3585.0,3630.0,3898.0,3835.0,4020.0,3998.0,4009.0,3936.0,3988.0,3940.0,3930.0,3873.0,3986.0,3773.0,3832.0,3775.0,3794.0,3574.0,3585.0,3438.0,3448.0,3374.0,3354.0,3148.0,3081.0,2999.0,2870.0,2771.0,2769.0,2645.0,2566.0,2501.0,2297.0,2339.0,2117.0,2035.0,1896.0,1924.0,1889.0,1698.0,1616.0,1570.0,1517.0,1391.0,1360.0,1272.0,1229.0,1131.0,1076.0,1005.0,909.0,874.0,848.0,794.0,723.0,715.0,692.0,628.0,562.0,557.0,500.0,479.0,458.0,424.0,367.0,360.0,335.0,281.0,266.0,264.0,242.0,233.0,211.0,187.0,181.0,153.0,1162.0,4
12,test_images\20220315053812_wbf1_ch1_B69610_404_E22B4K0231.jpg,20220315053812_wbf1_ch1_B69610_404_E22B4K0231.jpg,E22B4K0231,404,B69610,ch1,wbf1,20220315053812,0.0,2.0,16459.0,589.0,1685.0,1159.0,402.0,459.0,308.0,265.0,184.0,249.0,116.0,210.0,122.0,109.0,82.0,103.0,81.0,68.0,86.0,59.0,83.0,103.0,70.0,80.0,71.0,80.0,62.0,120.0,77.0,111.0,68.0,77.0,137.0,109.0,144.0,156.0,129.0,136.0,155.0,161.0,168.0,188.0,214.0,226.0,308.0,316.0,299.0,360.0,420.0,441.0,519.0,477.0,551.0,541.0,585.0,631.0,733.0,635.0,745.0,713.0,727.0,743.0,746.0,791.0,798.0,756.0,692.0,745.0,744.0,716.0,703.0,769.0,697.0,758.0,677.0,660.0,729.0,681.0,621.0,662.0,665.0,598.0,617.0,607.0,573.0,603.0,555.0,595.0,577.0,532.0,542.0,520.0,480.0,531.0,515.0,500.0,527.0,503.0,494.0,501.0,504.0,530.0,432.0,521.0,475.0,490.0,511.0,529.0,515.0,499.0,552.0,541.0,576.0,578.0,571.0,621.0,608.0,644.0,573.0,683.0,655.0,704.0,726.0,674.0,782.0,810.0,781.0,822.0,836.0,833.0,902.0,919.0,969.0,1026.0,1011.0,1137.0,1117.0,1143.0,1162.0,1259.0,1386.0,1364.0,1480.0,1515.0,1552.0,1738.0,1788.0,1875.0,1965.0,2044.0,2207.0,2326.0,2276.0,2576.0,2754.0,2779.0,2992.0,3032.0,3302.0,3476.0,3532.0,3694.0,3968.0,4153.0,4098.0,4355.0,4516.0,4717.0,4625.0,4994.0,4897.0,4996.0,5092.0,4980.0,5066.0,5066.0,5065.0,4822.0,4884.0,4714.0,4712.0,4600.0,4383.0,4356.0,4187.0,4156.0,3836.0,3789.0,3635.0,3631.0,3350.0,3326.0,3147.0,2949.0,2866.0,2761.0,2652.0,2417.0,2303.0,2328.0,2117.0,2008.0,1962.0,1908.0,1711.0,1641.0,1495.0,1443.0,1428.0,1264.0,1199.0,1169.0,1093.0,1007.0,926.0,918.0,809.0,761.0,746.0,715.0,668.0,588.0,559.0,490.0,463.0,466.0,402.0,400.0,337.0,285.0,269.0,271.0,244.0,246.0,201.0,160.0,163.0,150.0,110.0,93.0,116.0,88.0,79.0,61.0,64.0,55.0,52.0,34.0,29.0,24.0,19.0,19.0,12.0,71.0,2
13,test_images\20220315054727_wbf1_ch1_B69610_405_E22B5K0072.jpg,20220315054727_wbf1_ch1_B69610_405_E22B5K0072.jpg,E22B5K0072,405,B69610,ch1,wbf1,20220315054727,0.0,17.0,11989.0,1417.0,1283.0,1622.0,652.0,690.0,528.0,315.0,257.0,345.0,186.0,248.0,175.0,182.0,146.0,87.0,119.0,97.0,81.0,86.0,91.0,93.0,93.0,80.0,89.0,103.0,71.0,91.0,63.0,83.0,77.0,62.0,75.0,105.0,97.0,109.0,92.0,113.0,118.0,138.0,114.0,145.0,157.0,202.0,182.0,220.0,194.0,210.0,277.0,269.0,260.0,310.0,331.0,326.0,360.0,381.0,385.0,412.0,448.0,508.0,544.0,566.0,609.0,596.0,632.0,603.0,659.0,689.0,692.0,686.0,682.0,724.0,692.0,656.0,701.0,693.0,715.0,705.0,723.0,686.0,690.0,678.0,663.0,697.0,665.0,659.0,671.0,665.0,596.0,625.0,578.0,609.0,614.0,592.0,532.0,554.0,489.0,575.0,547.0,512.0,527.0,468.0,466.0,490.0,457.0,511.0,492.0,514.0,461.0,471.0,450.0,467.0,511.0,470.0,518.0,474.0,492.0,530.0,531.0,515.0,491.0,554.0,524.0,553.0,568.0,562.0,542.0,569.0,556.0,664.0,633.0,635.0,664.0,721.0,704.0,673.0,706.0,807.0,801.0,837.0,811.0,901.0,940.0,952.0,1016.0,1065.0,1071.0,1157.0,1272.0,1250.0,1350.0,1440.0,1541.0,1587.0,1658.0,1785.0,1790.0,1983.0,2035.0,2195.0,2255.0,2313.0,2441.0,2686.0,2767.0,3000.0,2986.0,3191.0,3398.0,3544.0,3772.0,3840.0,3919.0,4101.0,4342.0,4326.0,4453.0,4665.0,4690.0,4727.0,4922.0,4791.0,4885.0,4798.0,4851.0,5070.0,4903.0,4863.0,4935.0,4779.0,4685.0,4626.0,4502.0,4502.0,4355.0,4155.0,4041.0,3824.0,3720.0,3573.0,3483.0,3324.0,3216.0,3062.0,2945.0,2823.0,2684.0,2551.0,2573.0,2252.0,2233.0,2158.0,2035.0,1913.0,1804.0,1684.0,1636.0,1568.0,1374.0,1314.0,1287.0,1253.0,1119.0,1094.0,927.0,830.0,854.0,715.0,713.0,691.0,620.0,558.0,547.0,511.0,424.0,386.0,342.0,327.0,280.0,294.0,223.0,201.0,183.0,170.0,170.0,130.0,113.0,90.0,71.0,91.0,61.0,61.0,41.0,217.0,2
14,test_images\20220315131959_wbf1_ch1_A66403_101_D22B3K0704.jpg,20220315131959_wbf1_ch1_A66403_101_D22B3K0704.jpg,D22B3K0704,101,A66403,ch1,wbf1,20220315131959,0.0,222.0,21386.0,2273.0,930.0,1288.0,476.0,607.0,379.0,346.0,217.0,297.0,141.0,227.0,179.0,192.0,153.0,198.0,156.0,193.0,193.0,167.0,179.0,214.0,168.0,220.0,199.0,219.0,196.0,252.0,164.0,259.0,236.0,245.0,259.0,239.0,247.0,243.0,318.0,225.0,209.0,343.0,204.0,307.0,295.0,291.0,301.0,240.0,420.0,249.0,369.0,422.0,407.0,447.0,405.0,481.0,449.0,485.0,473.0,533.0,673.0,569.0,649.0,756.0,736.0,746.0,821.0,804.0,887.0,929.0,942.0,1013.0,1090.0,1076.0,1171.0,1237.0,1275.0,1293.0,1390.0,1318.0,1397.0,1495.0,1515.0,1587.0,1572.0,1596.0,1664.0,1699.0,1766.0,1781.0,1815.0,1799.0,1848.0,1904.0,1932.0,1960.0,1970.0,1982.0,2036.0,2046.0,2105.0,2030.0,2076.0,2082.0,2071.0,2068.0,2093.0,2125.0,2134.0,2138.0,2053.0,1981.0,1976.0,1960.0,2011.0,1936.0,1966.0,1865.0,1782.0,1777.0,1777.0,1692.0,1685.0,1653.0,1633.0,1605.0,1517.0,1461.0,1502.0,1478.0,1482.0,1448.0,1349.0,1347.0,1369.0,1337.0,1219.0,1256.0,1292.0,1218.0,1183.0,1214.0,1132.0,1132.0,1155.0,1172.0,1154.0,1141.0,1155.0,1107.0,1109.0,1100.0,1142.0,1030.0,1174.0,1036.0,1084.0,1161.0,1120.0,1033.0,1074.0,1075.0,1026.0,1098.0,1116.0,1066.0,1031.0,1126.0,1104.0,1128.0,1050.0,1117.0,1089.0,1125.0,1107.0,1127.0,1095.0,1078.0,1104.0,1122.0,1088.0,1091.0,1129.0,1146.0,1110.0,1151.0,1159.0,1197.0,1220.0,1191.0,1229.0,1178.0,1179.0,1239.0,1264.0,1234.0,1222.0,1302.0,1240.0,1246.0,1349.0,1267.0,1291.0,1419.0,1324.0,1327.0,1348.0,1410.0,1451.0,1366.0,1463.0,1436.0,1444.0,1437.0,1432.0,1455.0,1503.0,1486.0,1430.0,1561.0,1464.0,1536.0,1536.0,1522.0,1621.0,1507.0,1615.0,1610.0,1593.0,1676.0,1632.0,1646.0,1705.0,1674.0,1708.0,1636.0,1588.0,1751.0,1593.0,1600.0,1617.0,1497.0,1473.0,1431.0,1377.0,1366.0,1337.0,1254.0,1146.0,1136.0,1132.0,1030.0,1011.0,1012.0,966.0,14996.0,4
15,test_images\20220315231445_wbf2_ch1_A70225_102_D22S3K2032.jpg,20220315231445_wbf2_ch1_A70225_102_D22S3K2032.jpg,D22S3K2032,102,A70225,ch1,wbf2,20220315231445,0.0,12.0,17202.0,1612.0,2147.0,5811.0,4415.0,13121.0,7451.0,16444.0,8331.0,12699.0,7603.0,8014.0,5466.0,5200.0,3955.0,3906.0,3010.0,3071.0,2516.0,2343.0,2366.0,2222.0,2488.0,2137.0,2150.0,1906.0,1889.0,1734.0,1815.0,1629.0,1587.0,1548.0,1438.0,1599.0,1590.0,1602.0,1551.0,1460.0,1446.0,1360.0,1443.0,1335.0,1308.0,1321.0,1362.0,1416.0,1280.0,1528.0,1353.0,1418.0,1320.0,1488.0,1342.0,1315.0,1340.0,1376.0,1365.0,1349.0,1484.0,1359.0,1394.0,1428.0,1478.0,1424.0,1357.0,1259.0,1284.0,1223.0,1274.0,1210.0,1221.0,1346.0,1250.0,1325.0,1264.0,1259.0,1346.0,1263.0,1095.0,1228.0,1115.0,1203.0,1071.0,1214.0,1116.0,1194.0,1236.0,1134.0,1179.0,1164.0,1137.0,1177.0,1165.0,1156.0,1241.0,1172.0,1237.0,1222.0,1234.0,1255.0,1175.0,1172.0,1241.0,1178.0,1167.0,1195.0,1174.0,1132.0,1230.0,1191.0,1132.0,1111.0,1151.0,1090.0,1070.0,1024.0,947.0,980.0,983.0,913.0,853.0,829.0,873.0,776.0,754.0,766.0,685.0,746.0,622.0,644.0,651.0,593.0,669.0,543.0,596.0,540.0,544.0,491.0,480.0,457.0,450.0,486.0,360.0,412.0,359.0,364.0,314.0,320.0,333.0,270.0,273.0,249.0,232.0,228.0,207.0,209.0,207.0,201.0,174.0,169.0,159.0,156.0,169.0,137.0,172.0,127.0,144.0,153.0,132.0,127.0,129.0,131.0,151.0,116.0,119.0,129.0,113.0,131.0,133.0,149.0,161.0,146.0,150.0,131.0,157.0,162.0,201.0,165.0,206.0,200.0,215.0,267.0,269.0,280.0,315.0,353.0,394.0,436.0,411.0,453.0,501.0,583.0,614.0,653.0,672.0,758.0,813.0,833.0,867.0,886.0,955.0,956.0,946.0,929.0,904.0,973.0,960.0,884.0,912.0,956.0,950.0,920.0,889.0,850.0,802.0,763.0,820.0,755.0,726.0,633.0,701.0,557.0,635.0,470.0,500.0,494.0,454.0,408.0,386.0,332.0,284.0,278.0,215.0,197.0,185.0,156.0,167.0,123.0,111.0,91.0,95.0,90.0,87.0,709.0,5
16,test_images\20220315234640_wbf2_ch2_A68483_906_D22S3K2255.jpg,20220315234640_wbf2_ch2_A68483_906_D22S3K2255.jpg,D22S3K2255,906,A68483,ch2,wbf2,20220315234640,0.0,3.0,115482.0,470.0,2109.0,2294.0,1578.0,1341.0,1166.0,1076.0,615.0,784.0,421.0,541.0,427.0,397.0,282.0,378.0,179.0,228.0,209.0,172.0,146.0,172.0,210.0,136.0,153.0,163.0,140.0,189.0,111.0,149.0,119.0,104.0,133.0,106.0,163.0,119.0,151.0,165.0,165.0,155.0,158.0,192.0,228.0,237.0,273.0,380.0,430.0,572.0,577.0,779.0,926.0,1019.0,1240.0,1255.0,1551.0,1558.0,1977.0,1946.0,2161.0,2078.0,2316.0,2440.0,2431.0,2624.0,2603.0,2564.0,2486.0,2681.0,2772.0,2688.0,2826.0,2881.0,2828.0,2789.0,2726.0,2868.0,2744.0,2892.0,2766.0,2805.0,2821.0,2730.0,2859.0,2660.0,2716.0,2530.0,2564.0,2613.0,2503.0,2607.0,2314.0,2346.0,2260.0,2398.0,2218.0,2216.0,2093.0,2068.0,1955.0,2039.0,1928.0,2033.0,1800.0,1850.0,1758.0,1762.0,1779.0,1693.0,1772.0,1691.0,1657.0,1683.0,1633.0,1579.0,1586.0,1628.0,1477.0,1506.0,1492.0,1451.0,1423.0,1368.0,1408.0,1308.0,1265.0,1210.0,1224.0,1278.0,1152.0,1153.0,1117.0,1092.0,1097.0,1015.0,988.0,971.0,925.0,914.0,850.0,871.0,848.0,828.0,763.0,775.0,737.0,703.0,721.0,580.0,679.0,648.0,577.0,616.0,505.0,533.0,453.0,455.0,434.0,432.0,422.0,376.0,343.0,340.0,301.0,284.0,273.0,281.0,232.0,231.0,183.0,190.0,178.0,164.0,164.0,156.0,154.0,142.0,154.0,127.0,118.0,111.0,93.0,87.0,96.0,78.0,67.0,58.0,50.0,49.0,36.0,32.0,28.0,23.0,29.0,13.0,11.0,12.0,16.0,9.0,7.0,4.0,7.0,5.0,5.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5
17,test_images\20220322091211_wbf1_ch1_B69565_402_E22B3K0790.jpg,20220322091211_wbf1_ch1_B69565_402_E22B3K0790.jpg,E22B3K0790,402,B69565,ch1,wbf1,20220322091211,0.0,0.0,26569.0,793.0,930.0,1760.0,1062.0,1189.0,1053.0,860.0,672.0,799.0,507.0,712.0,530.0,511.0,372.0,550.0,252.0,452.0,356.0,319.0,354.0,332.0,441.0,327.0,401.0,365.0,337.0,368.0,317.0,337.0,328.0,329.0,393.0,335.0,450.0,392.0,491.0,438.0,555.0,513.0,581.0,532.0,590.0,627.0,654.0,712.0,765.0,803.0,921.0,916.0,912.0,807.0,952.0,847.0,933.0,851.0,885.0,965.0,944.0,1014.0,997.0,1050.0,1084.0,1046.0,1116.0,1066.0,1118.0,1176.0,1105.0,1168.0,1245.0,1212.0,1174.0,1246.0,1330.0,1332.0,1317.0,1352.0,1304.0,1356.0,1359.0,1444.0,1476.0,1473.0,1558.0,1486.0,1598.0,1640.0,1647.0,1744.0,1725.0,1823.0,1819.0,1919.0,1968.0,2083.0,2104.0,2161.0,2236.0,2260.0,2367.0,2465.0,2480.0,2561.0,2590.0,2640.0,2737.0,2829.0,2980.0,3008.0,3079.0,3102.0,3215.0,3281.0,3437.0,3409.0,3528.0,3637.0,3501.0,3650.0,3807.0,3559.0,3719.0,3701.0,3877.0,3682.0,3669.0,3626.0,3612.0,3444.0,3527.0,3479.0,3379.0,3281.0,3168.0,3184.0,3009.0,3092.0,2984.0,2975.0,3008.0,2947.0,2857.0,2706.0,2630.0,2683.0,2584.0,2614.0,2481.0,2460.0,2243.0,2299.0,2250.0,2174.0,2117.0,2002.0,1993.0,1892.0,1896.0,1799.0,1703.0,1718.0,1668.0,1543.0,1435.0,1369.0,1304.0,1252.0,1162.0,1104.0,1047.0,1011.0,923.0,891.0,843.0,792.0,697.0,672.0,640.0,567.0,520.0,476.0,433.0,400.0,366.0,369.0,313.0,279.0,239.0,229.0,219.0,202.0,172.0,161.0,151.0,145.0,108.0,107.0,103.0,87.0,63.0,65.0,50.0,46.0,38.0,25.0,26.0,19.0,15.0,11.0,8.0,13.0,4.0,7.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5
18,test_images\20220322091631_wbf1_ch1_B69565_302_E22B3K0790.jpg,20220322091631_wbf1_ch1_B69565_302_E22B3K0790.jpg,E22B3K0790,302,B69565,ch1,wbf1,20220322091631,0.0,4.0,27578.0,625.0,855.0,1511.0,873.0,1100.0,953.0,700.0,698.0,756.0,535.0,705.0,492.0,500.0,435.0,495.0,315.0,406.0,388.0,345.0,331.0,359.0,404.0,337.0,379.0,370.0,354.0,367.0,360.0,398.0,362.0,402.0,417.0,402.0,492.0,465.0,521.0,667.0,554.0,620.0,607.0,539.0,608.0,591.0,589.0,648.0,670.0,677.0,693.0,710.0,719.0,743.0,762.0,728.0,746.0,759.0,809.0,784.0,856.0,882.0,909.0,884.0,950.0,954.0,1023.0,906.0,914.0,1015.0,984.0,1022.0,1073.0,1050.0,1117.0,1118.0,1191.0,1223.0,1223.0,1279.0,1212.0,1175.0,1274.0,1340.0,1414.0,1509.0,1535.0,1554.0,1678.0,1656.0,1831.0,1910.0,1957.0,2028.0,2235.0,2264.0,2356.0,2419.0,2591.0,2757.0,2756.0,3015.0,3032.0,3368.0,3411.0,3438.0,3652.0,3739.0,3869.0,3917.0,3991.0,4077.0,4205.0,4219.0,4334.0,4456.0,4519.0,4440.0,4554.0,4566.0,4540.0,4418.0,4573.0,4491.0,4391.0,4492.0,4381.0,4423.0,4248.0,4126.0,4108.0,3958.0,3861.0,3718.0,3617.0,3590.0,3280.0,3240.0,3146.0,2918.0,2914.0,2743.0,2621.0,2582.0,2425.0,2317.0,2245.0,2141.0,2071.0,1874.0,1820.0,1726.0,1720.0,1546.0,1525.0,1418.0,1309.0,1224.0,1196.0,1166.0,1070.0,1001.0,960.0,876.0,802.0,793.0,749.0,647.0,617.0,558.0,515.0,467.0,421.0,424.0,368.0,342.0,318.0,273.0,258.0,258.0,234.0,238.0,211.0,179.0,150.0,148.0,128.0,120.0,97.0,96.0,94.0,89.0,78.0,68.0,56.0,69.0,42.0,50.0,31.0,32.0,35.0,38.0,27.0,22.0,14.0,21.0,13.0,8.0,14.0,11.0,6.0,5.0,6.0,6.0,4.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5
19,test_images\20220322092924_wbf1_ch1_B69565_404_E22B3K0790.jpg,20220322092924_wbf1_ch1_B69565_404_E22B3K0790.jpg,E22B3K0790,404,B69565,ch1,wbf1,20220322092924,0.0,0.0,29377.0,1079.0,1243.0,2101.0,1433.0,1392.0,1097.0,1067.0,863.0,719.0,711.0,733.0,480.0,514.0,383.0,492.0,277.0,383.0,342.0,322.0,326.0,332.0,401.0,294.0,344.0,335.0,334.0,333.0,340.0,318.0,347.0,313.0,404.0,390.0,460.0,443.0,516.0,488.0,534.0,498.0,573.0,535.0,636.0,621.0,621.0,673.0,710.0,799.0,700.0,811.0,765.0,865.0,882.0,911.0,899.0,944.0,975.0,995.0,1096.0,1182.0,1257.0,1179.0,1229.0,1215.0,1273.0,1242.0,1321.0,1343.0,1466.0,1369.0,1409.0,1413.0,1542.0,1426.0,1530.0,1505.0,1543.0,1519.0,1571.0,1576.0,1600.0,1571.0,1644.0,1715.0,1835.0,1822.0,1881.0,1950.0,1993.0,2141.0,2192.0,2351.0,2267.0,2348.0,2452.0,2506.0,2599.0,2673.0,2726.0,2724.0,2852.0,2888.0,3028.0,3083.0,3303.0,3240.0,3460.0,3433.0,3586.0,3578.0,3611.0,3767.0,3915.0,3999.0,4043.0,4115.0,3984.0,3912.0,4108.0,3994.0,3967.0,3967.0,3922.0,3781.0,3815.0,3724.0,3603.0,3494.0,3487.0,3366.0,3222.0,3108.0,3043.0,2856.0,2871.0,2745.0,2672.0,2602.0,2463.0,2426.0,2387.0,2247.0,2165.0,2102.0,2050.0,1903.0,1913.0,1834.0,1715.0,1723.0,1628.0,1569.0,1502.0,1504.0,1340.0,1311.0,1313.0,1194.0,1193.0,1155.0,1146.0,968.0,967.0,917.0,890.0,879.0,774.0,757.0,725.0,660.0,692.0,577.0,587.0,496.0,507.0,466.0,464.0,432.0,382.0,397.0,316.0,360.0,300.0,280.0,262.0,256.0,231.0,198.0,197.0,156.0,160.0,136.0,132.0,136.0,116.0,81.0,94.0,71.0,73.0,61.0,51.0,54.0,38.0,34.0,28.0,28.0,23.0,13.0,11.0,15.0,14.0,7.0,8.0,8.0,12.0,7.0,4.0,1.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
